Race,FileCategory,File,PartType,PartName,Group,Slot,Subtype,Variant,Description,Vertices,PolyIndices
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_L_wing_B,Skeleton,Bone,,,Skeleton bone (Bone_L_wing_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_R_wing_A,Skeleton,Bone,,,Skeleton bone (Bone_R_wing_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_R_wing_B,Skeleton,Bone,,,Skeleton bone (Bone_R_wing_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_R_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_R_wheel_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_L_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_L_wheel_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_L_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_L_wheel_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,bone,Bone_R_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_R_wheel_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_03_attack.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,BONE_BASE,Skeleton,Bone,,,Skeleton bone (BONE_BASE),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_Ballista,Skeleton,Bone,,,Skeleton bone (Bone_Ballista),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_L_block,Skeleton,Bone,,,Skeleton bone (Bone_L_block),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_front,Skeleton,Bone,,,Skeleton bone (Bone_front),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_R_block,Skeleton,Bone,,,Skeleton bone (Bone_R_block),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_Bolt,Skeleton,Bone,,,Skeleton bone (Bone_Bolt),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_string,Skeleton,Bone,,,Skeleton bone (Bone_string),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_L_wing_A,Skeleton,Bone,,,Skeleton bone (Bone_L_wing_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_L_wing_B,Skeleton,Bone,,,Skeleton bone (Bone_L_wing_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_R_wing_A,Skeleton,Bone,,,Skeleton bone (Bone_R_wing_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_R_wing_B,Skeleton,Bone,,,Skeleton bone (Bone_R_wing_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_R_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_R_wheel_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_L_wheel_A,Skeleton,Bone,,,Skeleton bone (Bone_L_wheel_A),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_L_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_L_wheel_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,bone,Bone_R_wheel_B,Skeleton,Bone,,,Skeleton bone (Bone_R_wheel_B),,
Elf,animation,Elves/animation/BoltThrower/ELF_boltthrower_04_death.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 L Finger0),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 R Finger0),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Spine001,Skeleton,Bone,,,Skeleton bone (Bip001 Spine001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Neck001,Skeleton,Bone,,,Skeleton bone (Bip001 Neck001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 Head001,Skeleton,Bone,,,Skeleton bone (Bip001 Head001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Elf,animation,Elves/animation/Cavalry_Mage/ELF_cavalry_mage_08_attack_B.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 L Finger0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 R Finger0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Spine001,Skeleton,Bone,,,Skeleton bone (Bip001 Spine001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Neck001,Skeleton,Bone,,,Skeleton bone (Bip001 Neck001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 Head001,Skeleton,Bone,,,Skeleton bone (Bip001 Head001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Clavicle001,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R UpperArm001,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Forearm001,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Hand001,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 L Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Thigh001,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Calf001,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Foot001,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,bone,Bip001 R Toe001,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe001),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_04_charge.FBX,anim_stack,Take 001,anim_stack,,,,Take 001,,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Pelvis,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Spine,Skeleton,Bone,,,Skeleton bone (Bip001 Spine),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Neck,Skeleton,Bone,,,Skeleton bone (Bip001 Neck),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Head,Skeleton,Bone,,,Skeleton bone (Bip001 Head),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 L Clavicle),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 L UpperArm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 L Forearm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Hand,Skeleton,Bone,,,Skeleton bone (Bip001 L Hand),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 L Finger0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Clavicle,Skeleton,Bone,,,Skeleton bone (Bip001 R Clavicle),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R UpperArm,Skeleton,Bone,,,Skeleton bone (Bip001 R UpperArm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Forearm,Skeleton,Bone,,,Skeleton bone (Bip001 R Forearm),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Hand,Skeleton,Bone,,,Skeleton bone (Bip001 R Hand),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Finger0,Skeleton,Bone,,,Skeleton bone (Bip001 R Finger0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 L Thigh),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Calf,Skeleton,Bone,,,Skeleton bone (Bip001 L Calf),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Foot,Skeleton,Bone,,,Skeleton bone (Bip001 L Foot),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 L Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 L Toe0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Thigh,Skeleton,Bone,,,Skeleton bone (Bip001 R Thigh),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Calf,Skeleton,Bone,,,Skeleton bone (Bip001 R Calf),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Foot,Skeleton,Bone,,,Skeleton bone (Bip001 R Foot),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 R Toe0,Skeleton,Bone,,,Skeleton bone (Bip001 R Toe0),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Tail,Skeleton,Bone,,,Skeleton bone (Bip001 Tail),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Tail1,Skeleton,Bone,,,Skeleton bone (Bip001 Tail1),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bone_Mount,Skeleton,Bone,,,Skeleton bone (Bone_Mount),,
Elf,animation,Elves/animation/Cavalry_Spear/ELF_cavalry_spear_05_combat_idle.FBX,bone,Bip001 Pelvis001,Skeleton,Bone,,,Skeleton bone (Bip001 Pelvis001),,
